"bad_num","mid_num","good_num","dis_num","cmmt_num","consume","ord_cnt","sale_amt","user_cnt","rtn_amt","rtn_cnt","offer_amt","offer_cnt","sale_nextmonth"
0,0,16,0,16,0,79,18163.49,79,0,0,208.67,36,36712.68
0,0,63,7,63,0,155,36712.68,155,641.59,6,2193.91,71,27532.8
2,1,58,7,61,0,130,27532.8,130,634.23,7,2623.22,87,17051.11
2,0,25,1,27,0,71,17051.11,71,226.99,2,515.84,66,14123.88
0,0,13,0,13,0,58,14123.88,57,354.64,3,473.19,58,4147.11
1,0,9,1,10,0,18,4147.11,18,0,0,7.36,1,6736.49
0,0,7,0,7,13484.6,31,6736.49,31,0,0,218.54,16,7794.36
11,15,1172,23,1198,0,1613,96205.8400000004,1612,406.88,14,37040.1400000001,1408,119371.870000001
16,19,1305,25,1340,0,1597,119371.870000001,1596,502.18,15,31719.4700000001,1389,177260.12
28,24,1724,42,1776,0,1998,177260.12,1998,795.36,20,31847.9500000002,1659,196729.869999999
48,56,1885,72,1989,0,2161,196729.869999999,2161,2031.47,37,39576.7000000002,1759,175460.6
30,32,1789,37,1851,0,2236,175460.6,2234,1907.46,52,62644.4500000003,2041,129796.2
53,24,1083,49,1160,0,1667,129796.2,1663,1296.07,28,44517.7700000002,1364,101607.33
13,25,1194,20,1232,0,1491,101607.33,1489,547.04,13,31474.68,1174,128699.109999999
24,25,1365,33,1414,0,2349,128699.109999999,2347,786.57,22,47205.5600000002,2191,139988.35
1,0,19,2,20,0,92,8985.69,92,32.74,1,14000.76,89,20908.26
26,5,90,2,121,0,271,20908.26,271,858.62,23,44838.33,270,27922.7399999999
16,8,268,24,292,0,459,27922.7399999999,459,748.63,34,78870.7,456,28423.27
12,7,327,74,346,335038.11,464,28423.27,464,706.69,24,79071.0000000001,454,12687.23
5,3,222,37,230,57204.1,243,12687.23,242,293.17,13,43262.0700000001,235,1047.26
0,0,73,0,73,0,21,1047.26,21,219.99,1,2491.3,20,2037.63
0,0,17,2,17,0,22,2037.63,22,299.81,4,3115.19,21,7350.21
1,1,11,1,13,0,81,7350.21,81,171.44,4,10191.79,81,3777.15
5,1,16,4,22,0,122,14772.36,121,469.78,8,204.23,35,15105.16
0,1,27,4,28,0,110,15105.16,110,477.51,7,138,26,21096.96
2,3,37,2,42,0,146,21096.96,146,465.15,8,121.34,12,45818.61
2,3,68,4,73,0,340,45818.61,339,770.71,13,1453.64,199,43174.67
0,8,63,4,71,0,315,43174.67,314,650.39,11,1245.92,209,29677.66
3,3,55,4,61,0,203,29677.66,203,639.73,9,0,0,10440.14
3,1,35,3,39,0,74,10440.14,74,157.45,2,77.28,19,25233.05
3,0,27,5,30,0,203,25233.05,203,299.46,5,518.87,128,28842.32
6,0,56,25,62,0,564,49692.1200000001,562,1467.14,38,1239.1,564,40754.2800000001
7,4,55,4,66,0,434,40754.2800000001,433,1109.22,29,1078.91,397,50159.2700000002
7,8,87,7,102,0,513,50159.2700000002,512,1776.91,41,1270.68,513,41776.5000000001
7,3,66,14,76,0,429,41776.5000000001,429,1581.86,38,1281.83,408,45075.7200000001
6,5,91,7,102,0,464,45075.7200000001,463,1472.55,34,1291.56,458,25720.05
3,6,40,5,49,0,269,25720.05,268,900.44,20,624.86,269,62144.8600000001
12,12,63,13,87,0,671,62144.8600000001,670,1496.26,38,1597.6,671,64311.4000000002
10,12,84,17,106,0,691,64311.4000000002,689,2333.54,53,1663.82,691,46099.5200000001
0,0,38,0,38,71930.49,85,20819.86,85,0,0,858.65,46,66380.44
1,1,232,8,234,149610.42,260,66380.44,260,811.18,3,2733.47,153,79474.0300000001
0,0,218,2,218,229241.75,383,79474.0300000001,383,164.08,2,4365.15,207,94514.5500000001
0,5,179,5,184,116452.79,516,94514.5500000001,511,1160.3,15,5130.12,264,72433.7000000001
2,2,190,10,194,0,390,72433.7000000001,389,1169.5,11,3714.69,211,30386.99
1,3,53,4,57,0,241,30386.99,238,836.92,4,198.7,21,23973.3
0,3,59,1,62,0,241,23973.3,241,183.2,1,50.04,5,33300.77
2,1,133,7,136,0,466,33300.77,464,29.06,1,1335.77,55,4802.13
0,0,9891,1,9891,152405.06,860,12976.72,860,189.08,3,45517.36,798,35032.3399999999
0,2,29673,1,29675,212560.37,2139,35032.3399999999,2111,246.02,5,114138.26,2030,47280.56
2,2,6197,4,6201,610976.03,2265,47280.56,2201,294.28,5,121427.09,2115,32505.54
2,4,2236,7,2242,1563868.51,239,32505.54,239,678.71,11,410.85,22,15963.22
1,1,22,3,24,105351.46,117,15963.22,117,578.28,9,188.71,12,13573.37
1,1,28,2,30,137218.25,444,13573.37,444,396.56,6,21376.86,395,24115.95
2,0,2584,3,2586,122459.98,1043,24115.95,1043,167.01,3,54411.62,975,19767.27
0,0,3035,4,3035,306650.95,447,19767.27,447,192.76,3,20202.23,349,19472.5
3,2,116,4,121,3937.7,381,25903.46,381,261.93,8,745.619999999998,224,72728.7400000002
3,7,412,5,422,20369.98,1087,72728.7400000002,1086,971.2,28,2631.66999999999,683,124455.65
10,21,620,30,651,17541.5,1811,124455.65,1810,1841.62,50,3268.31999999997,852,108198.81
15,25,648,28,688,0,1489,108198.81,1486,1082.29,29,1884.39,333,56669.39
6,10,217,22,233,0,718,56669.39,715,1126.44,29,494.43,75,33444.83
8,5,83,9,96,0,402,33444.83,402,733.56,19,91.9800000000001,43,20556.89
0,6,62,3,68,0,241,20556.89,241,354.99,9,44.16,13,32133.49
3,3,121,5,127,0,379,32133.49,379,456.89,10,143.52,44,62001.3400000002
9,12,100,17,121,0,761,35116.46,760,436.31,21,0,0,40038.1
16,16,181,32,213,0,780,40038.1,779,685.7,20,0.24,6,41694.88
15,21,166,19,202,0,791,41694.88,790,711.4,17,6.88000000000001,174,41444.06
17,18,183,23,218,0,711,41444.06,710,844.67,21,84.1500000000001,368,32232
15,15,155,18,185,0,570,32232,570,661.68,34,100.61,289,22282.68
9,6,97,16,112,0,358,22282.68,358,423.93,11,81.46,185,15572.09
6,15,68,4,89,0,302,15572.09,302,242.93,10,42.4699999999999,159,30784.21
13,10,89,15,112,0,538,30784.21,538,262.94,12,108.600000000001,386,18536.99
12,9,266,12,287,0,806,12585.66,805,36.65,8,4023.06000000001,511,19476.4099999999
102,78,3959,20,4139,0,1156,19476.4099999999,1155,352.01,19,7927.42000000003,834,33921.8399999998
60,40,820,42,920,0,1530,33921.8399999998,1528,381.5,16,11116.16,1303,31251.2499999999
71,61,7537,61,7669,167130.06,1403,31251.2499999999,1387,367.16,19,178813.479999999,1171,72591.5800000002
54,42,433,29,529,0,1400,72591.5800000002,1398,1288.28,37,4468608.77999999,1352,55109.7599999999
39,22,333,41,394,0,1037,55109.7599999999,1036,1062.06,18,5233501.54999997,1015,15505.9799999999
37,21,202,10,260,0,767,15505.9799999999,766,93.82,9,8881.8100000001,711,63428.73
120,38,2096,151,2254,0,3303,63428.73,3294,411.87,45,31881.1000000005,3187,67950.5400000002
6,8,3494,180,3508,55293.64,1027,25562.64,1026,129.52,16,6335.42999999999,432,26159.66
14,10,4792,190,4816,8756.88,742,26159.66,741,376.73,49,5173.11999999999,375,62507.5400000001
12,10,1446,170,1468,11134.1,1165,62507.5400000001,1158,453.4,52,235397.38,604,58520.6800000002
38,15,751,98,804,974.89,1061,58520.6800000002,1057,1154.09,62,1030772.59,615,67392.1300000001
31,17,933,304,981,10.78,1391,67392.1300000001,1387,1439.49,85,592885.38,841,45229.25
28,15,894,165,937,0,821,45229.25,821,1228.7,62,96593.5200000002,369,21932.19
17,10,1066,103,1093,0,520,21932.19,518,458.74,30,12870.92,271,21139.91
13,8,990,111,1011,0,658,21139.91,656,304.21,40,7747.12999999998,411,18652.1299999999
0,0,268,5,268,0,339,30906.2899999999,338,0,0,0,0,62439.1999999999
1,5,999,5,1005,100356.18,834,62439.1999999999,834,99.32,3,1900.95,600,62741.5099999998
4,15,701,28,720,513393.48,875,62741.5099999998,874,393.98,12,2067.31,508,31801.5
10,7,419,18,436,345189.13,467,31801.5,466,360.51,12,1010.88,308,13347.23
3,6,165,14,174,211557.73,200,13347.23,199,50.76,2,194.26,29,7628.40000000001
2,2,36,8,40,89827.54,114,7628.40000000001,114,34.21,1,324.82,35,17848.49
1,2,151,44,154,100420.03,296,17848.49,296,130.96,4,1451.21,142,48742.53
0,0,1351,30,1351,38134.09,811,48742.53,811,176.57,7,2671.53,381,70247.5400000001
0,1,142,26,143,1044769.54,329,38524.14,329,660.75,13,5.52,3,62135.0400000003
1,1,124,15,126,2123499.06,516,62135.0400000003,516,1410.86,27,7.36,4,50937.6400000002
0,5,176,5,181,905648.3,364,50937.6400000002,364,589.37,11,0,0,17062.01
2,2,81,7,85,274444.67,119,17062.01,119,366.05,6,0,0,11711.47
0,0,24,3,24,516951.74,77,11711.47,77,219.63,3,0,0,4484.16
0,1,5,0,6,0,30,4484.16,30,50.77,1,0,0,37619.81
0,0,78,4,78,0,269,37619.81,269,360.52,5,0,0,49246.9
0,0,201,10,201,889487.11,359,49246.9,359,1110.58,18,0,0,18196.73
0,5,127,4,132,131062.77,367,10589.34,366,24.65,2,221.3,166,6499.17
2,2,84,5,88,69946.32,193,6499.17,193,46.5,1,230.15,89,24032.19
4,2,186,4,192,0,686,24032.19,683,81.82,7,788.47,347,28417.04
4,6,382,23,392,0,726,28417.04,725,218.16,11,1611.26,384,9454.27999999999
5,1,166,3,172,0,190,9454.27999999999,190,0,0,663.57,136,4656.48
2,1,59,0,62,0,122,4656.48,122,0,0,167.57,61,2524.98
0,0,22,0,22,0,63,2524.98,63,0,0,62.31,27,4955.3
0,2,30,0,32,0,115,4955.3,113,106.94,7,126.21,56,3687.88
0,0,3057,1,3057,90402.75,821,130633.66,821,142.74,2,22765.29,818,92222.5399999999
1,1,1053,0,1055,238.74,549,92222.5399999999,549,323.74,5,18131.1,529,194492.2
0,3,1920,16,1923,63383.32,982,194492.2,982,846.15,9,39237.58,976,357781.540000001
3,12,3213,43,3228,55392.67,2418,357781.540000001,2414,1793.16,38,68700.3800000001,1921,189178.37
4,8,5181,14,5193,520.25,1292,189178.37,1291,1164.35,22,33444.0300000001,913,77632.3099999999
0,4,1469,4,1473,146.22,642,77632.3099999999,642,615.47,11,13868.79,459,86833.72
0,2,1307,0,1309,0,786,86833.72,786,307.17,5,17783.54,767,136735.77
1,2,3607,4,3610,0,1390,136735.77,1390,131.7,2,13542.02,533,41257.76
2,4,4682,62,4688,0,2377,151979.99,2377,1908.58,40,48710.1899999999,2045,152600.05
4,6,5737,142,5747,0,2180,152600.05,2179,1585.23,34,36911.91,1647,160799.67
7,7,7390,108,7404,0,2346,160799.67,2346,2624.19,51,44379.23,1913,185698.53
16,14,5270,56,5300,0,2562,185698.53,2559,3217.89,67,47105.59,2027,180038.81
16,13,6508,27,6537,0,2539,180038.81,2537,2659.53,55,50756.5799999999,2073,24617.17
4,8,505,4,517,0,239,24617.17,237,750.49,16,1289.78,90,65869.58
1,1,1909,0,1911,0,1100,65869.58,1097,137.96,3,24105.11,1075,123737.17
4,1,3996,1,4001,0,1964,123737.17,1964,353.8,6,41140.68,1803,57865.2500000001
3,6,166,13,175,77166.71,585,25055.18,585,71.37,4,5483.65,391,27028.73
4,4,249,20,257,49039.92,608,27028.73,608,212.91,7,6902.88999999999,465,20285.28
3,2,209,6,214,24980.74,455,20285.28,455,112.74,4,5072.38999999999,373,17865.31
3,7,151,8,161,34579.65,411,17865.31,411,63.42,2,5097.37999999999,337,8456.96999999998
2,9,92,1,103,0,200,8456.96999999998,198,39.73,2,2228.84,154,3697.84
0,4,38,2,42,0,91,3697.84,91,0,0,794.6,64,7061.20999999999
0,0,41,2,41,0,164,7061.20999999999,164,0,0,1830.6,124,5738.89999999999
2,2,32,0,36,0,128,5738.89999999999,128,34.58,2,1532.64,100,5531.61999999999
0,0,108,0,108,148508.9,118,12143.09,118,39.73,1,47.85,15,47363.94
0,0,786,0,786,131946.56,458,47363.94,458,126.55,3,2140.94,390,85323.7800000001
1,0,1500,115,1501,814337.16,721,85323.7800000001,721,1172.82,20,1691.57,521,158208.51
5,12,807,17,824,1335780.57,1347,158208.51,1346,3013.59,57,5452.85,1167,144339.51
11,5,602,13,618,1841402.03,1211,144339.51,1211,2976.47,54,3842.62999999999,1087,49822.52
3,4,615,8,622,826540.39,404,49822.52,403,2496.52,44,76.98,25,6568.82
2,0,28,5,30,52531.01,55,6568.82,55,365.67,7,11.04,3,64043.1799999998
0,2,936,0,938,245264.01,725,64043.1799999998,725,422.31,11,2123.55,311,58765.2199999998
49,20,324,31,393,3172415.05,1839,92150.5000000001,1835,648.94,28,17923.35,1116,28260.5300000001
24,15,254,7,293,637607.32,555,28260.5300000001,555,401.73,13,4417.17,293,137904.88
8,20,1458,11,1486,324405.91,1288,137904.88,1288,722.88,8,31462.3,1217,210185.57
18,14,1680,17,1712,76035,2073,210185.57,2073,2765.37,50,66836.2500000001,1912,78909.32
1,3,1778,33,1782,299115.75,775,78909.32,775,698.15,12,28355.34,682,105119.48
6,9,1936,49,1951,187107.52,804,105119.48,803,1315.54,12,24458.41,519,60769.56
3,1,2135,6,2139,118012.95,1080,60769.56,1080,323,6,37999.77,994,93712.2100000001
31,3,4196,2,4230,236677.16,1588,93712.2100000001,1588,1137.85,17,55796.38,1347,72632.1899999998
0,4,1345,13,1349,0,1227,85285.6099999999,1227,363.11,8,11933.56,1141,90479.08
0,6,1071,22,1077,0,1293,90479.08,1293,549.23,12,13202.27,1198,104469.35
3,6,1500,10,1509,0,1509,104469.35,1509,604.77,15,17229.48,1458,112781.02
6,8,797,40,811,0,1614,112781.02,1613,535.6,13,17967.5,1549,121755.84
6,4,563,26,573,33326.94,1812,121755.84,1811,336.6,8,22355.98,1711,91128.61
5,5,1616,22,1626,0,1484,91128.61,1483,289.67,10,22438.33,1373,194091.93
10,12,1211,44,1233,0,3131,194091.93,3129,889.23,24,47209.4700000001,2619,277795.95
32,42,3655,117,3729,0,4655,277795.95,4655,1389.29,39,72183.7500000002,3890,326932.580000001
11,13,148,27,172,0,870,30987.8699999999,870,408.6,25,0,0,31782.7999999999
8,10,150,15,168,66322.31,574,31782.7999999999,574,410.11,17,474.96,43,99737.1700000004
6,17,583,15,606,73102.48,1046,99737.1700000004,1046,1283.89,26,4278.28,380,111408.72
6,11,452,18,469,70538.61,758,111408.72,758,3951.38,45,2319.12,231,68598.8900000001
4,6,147,8,157,30497.04,423,68598.8900000001,423,2127.79,24,1055.33,86,33376.99
2,3,67,6,72,0,189,33376.99,188,901.67,10,423.2,39,1262.02
2,0,17,1,19,0,13,1262.02,13,0,0,18.39,1,33425.27
1,1,283,1,285,0,413,33425.27,413,36.05,1,559.040000000001,145,40445.11
0,0,29,0,29,0,38,5008.56,38,98.59,1,165.54,35,12945.27
0,0,97,0,97,0,100,12945.27,100,48.93,1,613.159999999999,97,18668.07
0,0,159,1,159,0,141,18668.07,141,165.18,3,684.19,141,30940.25
0,3,252,12,255,0,251,30940.25,250,407.61,7,1794.03,234,24909.06
1,0,216,1,217,0,203,24909.06,203,225.88,3,1230.86,198,13410.16
0,1,135,0,136,0,109,13410.16,109,331.83,4,364.21,107,10621.02
0,0,82,0,82,0,87,10621.02,87,154.88,2,263.11,87,14165.35
0,0,131,5,131,0,121,14165.35,119,453.51,8,464.289999999999,119,12561.98
0,1,48,3,49,472044.19,176,16672.1,175,322.63,6,6098.37999999999,172,16795.3
1,1,32,5,34,372071.52,169,16795.3,169,257.41,4,6274.89999999999,168,12037.05
0,2,46,8,48,123385.46,135,12037.05,135,151.21,3,5247.44,134,8164.51
0,0,32,2,32,55118.44,77,8164.51,77,0,0,2992.99,72,7560.78
0,0,27,5,27,90338.03,78,7560.78,78,63.64,1,2837.76,62,6159.97
1,0,10,1,11,103021.35,75,6159.97,74,52.98,2,2430.49,53,10372.28
0,5,57,2,62,118547.32,158,10372.28,157,91.24,2,3372.57,88,16343.84
7,1,137,3,145,207128.34,264,16343.84,264,148.26,6,5152.38999999999,133,12422.31
6,3,42,2,51,0,409,37205.22,407,1082.65,23,84.64,19,38365.86
7,6,49,5,62,0,394,38365.86,391,700.83,16,91.98,27,74382.09
8,1,242,10,251,0,641,74382.09,639,2268.92,34,596.23,93,67343.5100000001
18,9,165,20,192,0,536,67343.5100000001,533,3016.98,41,1603.46,177,45358.68
8,5,65,2,78,0,341,45358.68,340,1843.43,27,973.879999999999,105,28201.9
5,12,41,4,58,0,219,28201.9,216,806.38,12,276,46,22771.28
3,4,41,2,48,0,198,22771.28,197,660.33,12,176.64,29,23611.26
7,8,200,0,215,0,508,23611.26,507,379.28,9,1954.97,303,26893.05
2,2,1344,5,1348,0,1437,107884.19,1437,342.35,8,63998.47,683,64726.28
9,6,2291,6,2306,0,1168,64726.28,1168,145.68,6,50798.19,396,17976.19
6,19,666,6,691,246856.42,297,17976.19,297,72.84,3,14530.54,100,13418.04
0,20,330,15,350,248215.25,194,13418.04,194,120.66,1,10404.59,84,11976.1
0,9,257,10,266,118657.72,158,11976.1,158,72.84,3,8598.61,59,4792.54
3,0,70,7,73,11110.03,59,4792.54,59,160.4,2,3101.11,27,10107.38
5,3,72,10,80,0,127,10107.38,127,145.68,6,6852.12,60,37193.7300000001
3,1,228,11,232,0,485,37193.7300000001,484,367.88,8,24765.25,223,40960.9200000001
24,21,2328,21,2373,0,2100,47650.1299999999,2097,94.9,9,1059.53,143,78747.08
9,19,2238,7,2266,0,1518,78747.08,1518,304.97,9,18313.21,838,147904.590000001
14,41,2763,7,2818,0,2211,147904.590000001,2209,813.18,20,43469.44,1702,111862.4
23,22,1139,11,1184,0,1436,111862.4,1433,1213.99,24,21536.37,1052,21690.06
2,8,50,9,60,0,240,21690.06,239,1007.24,19,847.439999999999,118,6093.96
9,1,27,2,37,0,83,6093.96,83,96.75,2,173.62,27,47182.92
3,4,817,4,824,0,797,47182.92,797,352.36,7,14258.97,582,116691.04
3,11,2353,4,2367,0,1701,116691.04,1701,2579.31,54,32157.8299999999,1288,100732.37
0,0,1655,0,1655,0,705,53577.99,705,50.77,1,14455.77,573,55087.4100000001
2,1,512,1,515,0,533,55087.4100000001,533,253.85,5,4962.25,319,150675.46
2,0,1078,8,1080,0,1406,150675.46,1406,706.7,15,1141.33,162,116949.66
14,14,2195,78,2223,0,1482,116949.66,1482,1432.13,32,46782.65,1454,55405.0000000001
19,10,1173,23,1202,0,596,55405.0000000001,596,924.48,12,16645.03,556,18199.92
6,4,59,1,69,0,153,18199.92,153,697.87,8,2009.94,62,2697.56
0,4,21,1,25,0,24,2697.56,24,109.63,1,311.57,10,659.93
0,1,6,3,7,0,6,659.93,6,0,0,6.99,1,25795.85
0,0,2,1,2,0,16,3654.01,16,219.26,2,0,0,11365.95
0,0,10,0,10,6908.2,49,11365.95,49,0,0,121.78,13,75735.87
0,0,57,7,57,17842.22,325,75735.87,317,834.74,8,1007.39,105,168615.32
2,6,209,36,217,56842.48,780,168615.32,779,4153.75,40,4478.82,147,78804.5299999999
0,4,165,32,169,0,369,78804.5299999999,369,1617.95,15,2381.5,91,31572.07
1,1,97,22,99,0,151,31572.07,151,1313.73,14,0,0,9007.04
0,2,57,14,59,0,60,9007.04,60,297.25,3,0,0,6452.38
0,1,19,1,20,0,44,6452.38,44,0,0,0,0,3322.81
32,40,910,108,982,611722.29,3727,119198.330000001,3718,423.46,29,1362.34,577,92196.6500000004
22,56,1157,220,1235,496993.43,2937,92196.6500000004,2931,215.61,15,1726.75,590,86073.9700000004
56,70,1069,134,1195,485034.82,2682,86073.9700000004,2681,236.59,18,856.550000000002,376,148827.970000002
25,101,1508,199,1634,614772.17,4749,148827.970000002,4732,284.07,19,3456.50000000001,950,164148.060000001
37,102,1720,226,1859,109257.14,5279,164148.060000001,5268,716.419999999999,53,5117.42000000003,1556,100906.9
53,75,1029,72,1157,586.52,3106,100906.9,3101,298.42,19,1349.71,408,106878.17
8,49,867,70,924,76768.44,3294,106878.17,3291,248.31,18,817.000000000003,332,112390.490000001
23,65,1016,129,1104,56403.85,3404,112390.490000001,3398,216.32,15,1165.04,420,67760.6599999993
1,1,282,43,284,2304593.8,517,42243.7500000001,517,123.61,5,10906.37,513,22537.6599999999
7,9,169,35,185,1193809.13,274,22537.6599999999,273,116.62,3,5020.96000000001,266,15498.48
4,6,111,12,121,60187.48,185,15498.48,185,0,0,3774.63,183,9772.41
7,7,74,0,88,0,111,9772.41,110,39,1,1820.16,83,21358.11
5,4,215,2,224,0,248,21358.11,248,77.99,1,5186.78,248,21851.98
3,2,332,25,337,0,253,21851.98,253,0,0,6012.67,253,20811.47
1,2,148,4,151,0,250,20811.47,250,78,2,4020.95,239,36892.8099999999
4,2,282,8,288,0,468,36892.8099999999,468,104.48,3,8032.03000000002,464,33014.2499999999
0,0,29,0,29,0,141,15031.52,140,802.72,18,298.05,58,34025.65
0,0,113,7,113,0,230,34025.65,230,1229.69,19,869.729999999998,178,33381.86
0,2,48,7,50,0,186,33381.86,186,1384.7,14,536.860000000001,115,100465.85
1,6,171,15,178,0,551,100465.85,548,4417.52,50,5630.51999999999,451,97554.6399999999
2,3,136,7,141,0,440,97554.6399999999,439,5851.89,52,2367.53999999999,323,83175.5
0,4,77,9,81,0,353,83175.5,351,5505.28,49,1394.56,197,49174.9
0,2,101,6,103,0,245,49174.9,245,1456.81,15,172.58,26,150885.14
2,3,405,13,410,0,739,150885.14,739,3980.45,43,380.7,21,111550.51
0,1,2895,3,2896,27889.39,598,18347.2,598,165.91,2,44263.3700000001,593,32320.8900000001
0,1,2862,13,2863,37747.95,575,32320.8900000001,575,469.79,6,35695.59,549,79555.9899999999
4,0,2206,4,2210,18427.44,747,79555.9899999999,747,294.31,4,14793.72,432,162841.61
6,22,3462,376,3490,518.08,1225,162841.61,1225,3007.77,33,16030.6,846,288844.360000001
8,8,4640,144,4656,0,1235,288844.360000001,1235,2091.78,18,30025.1800000001,1066,385199.55
3,3,9898,286,9904,15690.9,1663,385199.55,1663,3002.56,21,65657.2600000003,1501,200552.26
16,3,2054,25,2073,0,834,200552.26,834,2163.87,16,22765.35,717,250648.25
2,3,3138,89,3143,14742.12,849,250648.25,849,5075.8,35,8511.1,534,139549.95
13,3,952,10,968,0,1399,113677.970000001,1399,1550.63,40,15718.07,759,142045.690000001
11,11,1135,19,1157,0,1538,142045.690000001,1538,2798.85,62,20782.1000000001,1000,128431.52
15,11,1228,13,1254,347657.91,1322,128431.52,1322,2069.29,49,13684.31,734,197764.92
18,15,1726,20,1759,1100138.68,2240,197764.92,2240,2646.51,58,14327.23,893,198531.58
22,15,2828,16,2865,337382.99,2151,198531.58,2150,3620.2,67,6317.09999999999,596,40947.39
9,12,538,13,559,0,452,40947.39,452,1401.96,23,494.92,60,82746.1899999999
8,5,424,5,437,0,870,82746.1899999999,870,1737.06,35,1817.09,205,180239.7
17,11,2631,13,2659,0,1865,180239.7,1865,2853.89,53,5356.29999999999,478,134029.4
0,0,24,4,24,214417.71,183,10856.66,182,178.88,6,298.94,89,11429.95
0,1,52,7,53,147905.07,186,11429.95,186,43.4,2,104.67,25,17139.25
1,2,62,4,65,183011.32,200,17139.25,200,30.53,1,298.01,52,22173.5
1,2,130,11,133,374772.61,276,22173.5,276,469.51,11,1221.28,93,13777.43
0,2,94,2,96,235685.12,173,13777.43,173,36.05,1,777.64,87,6558.81
0,4,51,5,55,121639.49,82,6558.81,82,0,0,272.63,27,7331.08
0,0,33,5,33,65132.24,113,7331.08,112,0,0,13.24,2,7939.53
0,2,44,9,46,114113.7,133,7939.53,133,94.98,4,446.11,72,4659.14
1,0,174,8,175,0,397,14938.24,397,21.7,1,2590.62,281,34024.73
1,3,929,33,933,4924.26,1049,34024.73,1048,196.86,8,9763.71,725,78299.97
5,9,688,26,702,7981.43,1769,78299.97,1758,867.84,40,6443.51,1308,126340.66
18,31,812,107,861,0,2816,126340.66,2807,2015.94,102,16710.4,2183,66145.68
7,18,2279,875,2304,0,1910,66145.68,1907,805.31,37,13272.77,1238,60630.85
7,15,572,119,594,0,1425,60630.85,1425,563.87,26,7833.37999999999,1165,83605.3100000001
2,25,1111,182,1138,0,2741,83605.3100000001,2741,389.95,30,11245.95,1555,104668.45
2,12,2067,752,2081,12840.02,2897,104668.45,2894,657.44,43,9779.09000000001,1381,85746.3400000004
0,3,11,0,14,0,83,6280.49,83,58.12,2,137.74,78,26622.73
7,1,103,3,111,0,299,26622.73,299,292.11,7,701.570000000002,276,50328.66
6,7,133,17,146,0,521,50328.66,519,1556.39,35,1239.37,449,80211.42
16,17,157,16,190,0,709,80211.42,706,2752.1,54,2984.02000000001,525,57322.5
13,9,136,27,158,0,460,57322.5,460,1944.97,29,1382.66,359,49436.73
11,6,96,5,113,0,389,49436.73,386,1684.87,23,730.48,298,16012.73
5,4,39,3,48,0,153,16012.73,153,350.59,7,191.36,95,16948.91
5,4,61,3,70,0,183,16948.91,183,349.32,7,195.91,70,17078.94
3,1,99,24,103,0,413,31651.33,413,440.82,13,50389.0500000001,395,10900.5
1,1,54,4,56,0,123,10900.5,123,145.68,4,14502.38,123,4708.82
0,1,37,1,38,0,52,4708.82,52,36.42,1,5397.52,48,4367.02
0,0,20,0,20,0,44,4367.02,44,94.91,2,4244.17,44,1163.79
0,0,7,1,7,0,12,1163.79,12,0,0,1319.57,11,6645.69
0,0,15,0,15,0,74,6645.69,74,0,0,6285.23,74,9748.38
0,1,29,2,30,16914.18,105,9748.38,105,87.55,2,10109.89,100,9151.72000000001
0,0,40,5,40,4151.13,93,9151.72000000001,93,222.57,5,10097.82,90,23198.59
